nzffdRecordNumber,Fragment number,Fragment name,institutionRecordNumber,eventDate,eventTime,institution,samplingPurpose,waterBody,waterBodyType,waterPermanence,site,catchmentNumber,catchmentName,eastingNZTM,northingNZTM,decimalLongitude,decimalLatitude,recSegment,minimumElevation,distanceOcean,siteTidal,siteLandlocked,downstreamBarrier,eventLocationRemarks,siteReachLength,siteAverageWidth,minimumSampledDepth,maximumSampledDepth,waterLevel,waterColour,waterClarity,clarityMethod,waterTemperature,waterConductivity,waterDissolvedOxygenPercent,waterDissolvedOxygenPPM,waterPH,waterSalinity,habitatFlowPercent,habitatSubstratePercent,habitatInstreamCoverPresent,habitatRiparianVegPercent,samplingMethod,samplingProtocol,EfmNumberOfPasses,EfmVoltage,EfmPulseRate,EfmPulseRateWidth,EfmAnodeSize,EfmMinutes,EfmArea,NetsTrapsTotalNumber,NetsTrapsBaited,NetsTrapsMeshSize,NetsTrapsDayNight,NetsTrapsAverageSetTime,ObservationArea,taxonName,taxonCommonName,taxonRemarks,totalCount,present,soughtNotDetected,occurrenceRemarks,minLength,maxLength,indLengths,dataVersion
168,1131066,Dirty Mary Creek,,22/02/1978,10:05,NIWA,,Mawheraiti River,Not Entered,Perennial,,914.29,Grey R,1497738,5337646,-42.106617,171.763158,12056566,200,82,n,u,u,CV.,50,,,,Low,Colourless,,,17,,,,6.6,,"Pool:50, Run:40, Riffle:10","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):80, Boulders (> 257 mm):10",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
168,1131066,Dirty Mary Creek,,22/02/1978,10:05,NIWA,,Mawheraiti River,Not Entered,Perennial,,914.29,Grey R,1497738,5337646,-42.106617,171.763158,12056566,200,82,n,u,u,CV.,50,,,,Low,Colourless,,,17,,,,6.6,,"Pool:50, Run:40, Riffle:10","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):80, Boulders (> 257 mm):10",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,,FALSE,FALSE,,,,,V1
168,1131066,Dirty Mary Creek,,22/02/1978,10:05,NIWA,,Mawheraiti River,Not Entered,Perennial,,914.29,Grey R,1497738,5337646,-42.106617,171.763158,12056566,200,82,n,u,u,CV.,50,,,,Low,Colourless,,,17,,,,6.6,,"Pool:50, Run:40, Riffle:10","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):80, Boulders (> 257 mm):10",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,3,FALSE,FALSE,,,,,V1
168,1131066,Dirty Mary Creek,,22/02/1978,10:05,NIWA,,Mawheraiti River,Not Entered,Perennial,,914.29,Grey R,1497738,5337646,-42.106617,171.763158,12056566,200,82,n,u,u,CV.,50,,,,Low,Colourless,,,17,,,,6.6,,"Pool:50, Run:40, Riffle:10","Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):80, Boulders (> 257 mm):10",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,5,FALSE,FALSE,,,,,V1
169,1131056,Blackwater River,,22/02/1978,13:00,NIWA,,Blackwater River,Not Entered,Perennial,,914.293,Grey R,1492636,5322752,-42.240042,171.698718,12063559,120,60,n,u,u,CV.,70,,,,Low,Tea coloured or brown,,,17,,,,7.5,,Run:100,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus,Unidentified bully,,,TRUE,FALSE,,,,,V1
169,1131056,Blackwater River,,22/02/1978,13:00,NIWA,,Blackwater River,Not Entered,Perennial,,914.293,Grey R,1492636,5322752,-42.240042,171.698718,12063559,120,60,n,u,u,CV.,70,,,,Low,Tea coloured or brown,,,17,,,,7.5,,Run:100,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,,,,V1
169,1131056,Blackwater River,,22/02/1978,13:00,NIWA,,Blackwater River,Not Entered,Perennial,,914.293,Grey R,1492636,5322752,-42.240042,171.698718,12063559,120,60,n,u,u,CV.,70,,,,Low,Tea coloured or brown,,,17,,,,7.5,,Run:100,"Fine gravel:50, Coarse gravel:50",,,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,,TRUE,FALSE,,,,,V1
170,1131049,Duffers Creek 1,,22/02/1978,13:30,NIWA,,Duffers Creek tributary,Not Entered,Perennial,,914.26,Grey R,1483937,5315056,-42.308088,171.591771,12067136,70,45.6,n,u,u,CV.,20,,,,Low,Colourless,,,15.5,,,,6.8,,"Run:75, Riffle:25","Fine gravel:15, Coarse gravel:15, Cobbles (64-257 mm):70",,Grass/tussock:100,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,,TRUE,FALSE,,,,,V1
170,1131049,Duffers Creek 1,,22/02/1978,13:30,NIWA,,Duffers Creek tributary,Not Entered,Perennial,,914.26,Grey R,1483937,5315056,-42.308088,171.591771,12067136,70,45.6,n,u,u,CV.,20,,,,Low,Colourless,,,15.5,,,,6.8,,"Run:75, Riffle:25","Fine gravel:15, Coarse gravel:15, Cobbles (64-257 mm):70",,Grass/tussock:100,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,,TRUE,FALSE,,,,,V1
170,1131049,Duffers Creek 1,,22/02/1978,13:30,NIWA,,Duffers Creek tributary,Not Entered,Perennial,,914.26,Grey R,1483937,5315056,-42.308088,171.591771,12067136,70,45.6,n,u,u,CV.,20,,,,Low,Colourless,,,15.5,,,,6.8,,"Run:75, Riffle:25","Fine gravel:15, Coarse gravel:15, Cobbles (64-257 mm):70",,Grass/tussock:100,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus huttoni,Redfin bully,,,TRUE,FALSE,,,,,V1
170,1131049,Duffers Creek 1,,22/02/1978,13:30,NIWA,,Duffers Creek tributary,Not Entered,Perennial,,914.26,Grey R,1483937,5315056,-42.308088,171.591771,12067136,70,45.6,n,u,u,CV.,20,,,,Low,Colourless,,,15.5,,,,6.8,,"Run:75, Riffle:25","Fine gravel:15, Coarse gravel:15, Cobbles (64-257 mm):70",,Grass/tussock:100,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Galaxias divergens,Dwarf galaxias,,,TRUE,FALSE,,,,,V1
170,1131049,Duffers Creek 1,,22/02/1978,13:30,NIWA,,Duffers Creek tributary,Not Entered,Perennial,,914.26,Grey R,1483937,5315056,-42.308088,171.591771,12067136,70,45.6,n,u,u,CV.,20,,,,Low,Colourless,,,15.5,,,,6.8,,"Run:75, Riffle:25","Fine gravel:15, Coarse gravel:15, Cobbles (64-257 mm):70",,Grass/tussock:100,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,,,,V1
182,1131080,Duck Creek,,25/02/1978,13:20,NIWA,,Duck Creek,Not Entered,Perennial,,906.04,Hokitika R,1440935,5254976,-42.841253,171.053515,12092520,25,19.1,n,u,u,CV.,30,,,,Low,Colourless,,,15,,,,8.8,,Run:100,"Fine gravel:49, Coarse gravel:50, Boulders (> 257 mm):1",,Grass/tussock:100,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,,,,V1
182,1131080,Duck Creek,,25/02/1978,13:20,NIWA,,Duck Creek,Not Entered,Perennial,,906.04,Hokitika R,1440935,5254976,-42.841253,171.053515,12092520,25,19.1,n,u,u,CV.,30,,,,Low,Colourless,,,15,,,,8.8,,Run:100,"Fine gravel:49, Coarse gravel:50, Boulders (> 257 mm):1",,Grass/tussock:100,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,,TRUE,FALSE,,,,,V1
182,1131080,Duck Creek,,25/02/1978,13:20,NIWA,,Duck Creek,Not Entered,Perennial,,906.04,Hokitika R,1440935,5254976,-42.841253,171.053515,12092520,25,19.1,n,u,u,CV.,30,,,,Low,Colourless,,,15,,,,8.8,,Run:100,"Fine gravel:49, Coarse gravel:50, Boulders (> 257 mm):1",,Grass/tussock:100,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Galaxias maculatus,Inanga,,,TRUE,FALSE,,,,,V1
182,1131080,Duck Creek,,25/02/1978,13:20,NIWA,,Duck Creek,Not Entered,Perennial,,906.04,Hokitika R,1440935,5254976,-42.841253,171.053515,12092520,25,19.1,n,u,u,CV.,30,,,,Low,Colourless,,,15,,,,8.8,,Run:100,"Fine gravel:49, Coarse gravel:50, Boulders (> 257 mm):1",,Grass/tussock:100,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus huttoni,Redfin bully,,,TRUE,FALSE,,,,,V1
182,1131080,Duck Creek,,25/02/1978,13:20,NIWA,,Duck Creek,Not Entered,Perennial,,906.04,Hokitika R,1440935,5254976,-42.841253,171.053515,12092520,25,19.1,n,u,u,CV.,30,,,,Low,Colourless,,,15,,,,8.8,,Run:100,"Fine gravel:49, Coarse gravel:50, Boulders (> 257 mm):1",,Grass/tussock:100,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,,TRUE,FALSE,,,,,V1
182,1131080,Duck Creek,,25/02/1978,13:20,NIWA,,Duck Creek,Not Entered,Perennial,,906.04,Hokitika R,1440935,5254976,-42.841253,171.053515,12092520,25,19.1,n,u,u,CV.,30,,,,Low,Colourless,,,15,,,,8.8,,Run:100,"Fine gravel:49, Coarse gravel:50, Boulders (> 257 mm):1",,Grass/tussock:100,Electric fishing - Bank generator or mains,Unknown,1,,,,,,,,,,,,,Anguilla australis,Shortfin eel,,,TRUE,FALSE,,,,,V1
1555,1131028,Molloy Creek tributary,,17/08/1981,night,Department of Conservation West Coast,,Molloy Creek,Not Entered,Perennial,,914.06,Grey R,1474334,5288064,-42.549602,171.469392,12078833,90,42.9,n,u,u,V.,,,,,High,Tea coloured or brown,,,,,,,,,,,,,Fyke net - Fyke net including minifykes,Unknown,,,,,,,,3,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,600,,,V1
2010,1131034,Red Jacks Creek,,8/12/1994,8:40,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,27,9.1,,0.4,Medium,Tea coloured or brown,,,21,,,,6.9,,Run:100,"Fine gravel:2, Coarse gravel:53, Cobbles (64-257 mm):43, Boulders (> 257 mm):2","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Exposed bed:50, Grass/tussock:50",Electric fishing - Bank generator or mains,Unknown,2,,,,,,246,,,,,,,Gobiomorphus huttoni,Redfin bully,,5,FALSE,FALSE,,43,73,,V1
2010,1131034,Red Jacks Creek,,8/12/1994,8:40,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,27,9.1,,0.4,Medium,Tea coloured or brown,,,21,,,,6.9,,Run:100,"Fine gravel:2, Coarse gravel:53, Cobbles (64-257 mm):43, Boulders (> 257 mm):2","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Exposed bed:50, Grass/tussock:50",Electric fishing - Bank generator or mains,Unknown,2,,,,,,246,,,,,,,Anguilla dieffenbachii,Longfin eel,,21,FALSE,FALSE,,172,369,,V1
2010,1131034,Red Jacks Creek,,8/12/1994,8:40,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,27,9.1,,0.4,Medium,Tea coloured or brown,,,21,,,,6.9,,Run:100,"Fine gravel:2, Coarse gravel:53, Cobbles (64-257 mm):43, Boulders (> 257 mm):2","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Exposed bed:50, Grass/tussock:50",Electric fishing - Bank generator or mains,Unknown,2,,,,,,246,,,,,,,Gobiomorphus hubbsi,Bluegill bully,,7,FALSE,FALSE,,47,82,,V1
2010,1131034,Red Jacks Creek,,8/12/1994,8:40,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,27,9.1,,0.4,Medium,Tea coloured or brown,,,21,,,,6.9,,Run:100,"Fine gravel:2, Coarse gravel:53, Cobbles (64-257 mm):43, Boulders (> 257 mm):2","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Exposed bed:50, Grass/tussock:50",Electric fishing - Bank generator or mains,Unknown,2,,,,,,246,,,,,,,Salmo trutta,Brown trout,,3,FALSE,FALSE,,51,57,,V1
2011,1131034,Red Jacks Creek,,8/12/1994,day,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,40,7.1,,0.5,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Sand (1-2 mm):2, Fine gravel:7, Coarse gravel:66, Cobbles (64-257 mm):25","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Scrub:30, Exposed bed:70",Electric fishing - Bank generator or mains,Unknown,2,,,,,,284,,,,,,,Anguilla australis,Shortfin eel,,1,FALSE,FALSE,,98,,,V1
2011,1131034,Red Jacks Creek,,8/12/1994,day,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,40,7.1,,0.5,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Sand (1-2 mm):2, Fine gravel:7, Coarse gravel:66, Cobbles (64-257 mm):25","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Scrub:30, Exposed bed:70",Electric fishing - Bank generator or mains,Unknown,2,,,,,,284,,,,,,,Geotria australis,Lamprey,,22,FALSE,FALSE,,58,495,,V1
2011,1131034,Red Jacks Creek,,8/12/1994,day,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,40,7.1,,0.5,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Sand (1-2 mm):2, Fine gravel:7, Coarse gravel:66, Cobbles (64-257 mm):25","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Scrub:30, Exposed bed:70",Electric fishing - Bank generator or mains,Unknown,2,,,,,,284,,,,,,,Gobiomorphus breviceps,Upland bully,,1,FALSE,FALSE,,54,,,V1
2011,1131034,Red Jacks Creek,,8/12/1994,day,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,40,7.1,,0.5,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Sand (1-2 mm):2, Fine gravel:7, Coarse gravel:66, Cobbles (64-257 mm):25","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Scrub:30, Exposed bed:70",Electric fishing - Bank generator or mains,Unknown,2,,,,,,284,,,,,,,Gobiomorphus hubbsi,Bluegill bully,,50,FALSE,FALSE,,55,79,,V1
2011,1131034,Red Jacks Creek,,8/12/1994,day,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,40,7.1,,0.5,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Sand (1-2 mm):2, Fine gravel:7, Coarse gravel:66, Cobbles (64-257 mm):25","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Scrub:30, Exposed bed:70",Electric fishing - Bank generator or mains,Unknown,2,,,,,,284,,,,,,,Gobiomorphus huttoni,Redfin bully,,2,FALSE,FALSE,,49,86,,V1
2011,1131034,Red Jacks Creek,,8/12/1994,day,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,40,7.1,,0.5,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Sand (1-2 mm):2, Fine gravel:7, Coarse gravel:66, Cobbles (64-257 mm):25","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Scrub:30, Exposed bed:70",Electric fishing - Bank generator or mains,Unknown,2,,,,,,284,,,,,,,Salmo trutta,Brown trout,,8,FALSE,FALSE,,48,161,,V1
2011,1131034,Red Jacks Creek,,8/12/1994,day,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,40,7.1,,0.5,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Sand (1-2 mm):2, Fine gravel:7, Coarse gravel:66, Cobbles (64-257 mm):25","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Scrub:30, Exposed bed:70",Electric fishing - Bank generator or mains,Unknown,2,,,,,,284,,,,,,,Anguilla dieffenbachii,Longfin eel,,22,FALSE,FALSE,,109,505,,V1
2011,1131034,Red Jacks Creek,,8/12/1994,day,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,40,7.1,,0.5,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Sand (1-2 mm):2, Fine gravel:7, Coarse gravel:66, Cobbles (64-257 mm):25","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n","Scrub:30, Exposed bed:70",Electric fishing - Bank generator or mains,Unknown,2,,,,,,284,,,,,,,Cheimarrichthys fosteri,Torrentfish,,5,FALSE,FALSE,,79,101,,V1
2012,1131034,Red Jacks Creek,,8/12/1994,13:35,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,16,8.9,,0.4,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Fine gravel:10, Coarse gravel:50, Cobbles (64-257 mm):40","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:y","Scrub:50, Exposed bed:50",Electric fishing - Bank generator or mains,Unknown,2,,,,,,139,,,,,,,Cheimarrichthys fosteri,Torrentfish,,3,FALSE,FALSE,,88,104,,V1
2012,1131034,Red Jacks Creek,,8/12/1994,13:35,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,16,8.9,,0.4,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Fine gravel:10, Coarse gravel:50, Cobbles (64-257 mm):40","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:y","Scrub:50, Exposed bed:50",Electric fishing - Bank generator or mains,Unknown,2,,,,,,139,,,,,,,Gobiomorphus hubbsi,Bluegill bully,,22,FALSE,FALSE,,50,73,,V1
2012,1131034,Red Jacks Creek,,8/12/1994,13:35,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,16,8.9,,0.4,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Fine gravel:10, Coarse gravel:50, Cobbles (64-257 mm):40","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:y","Scrub:50, Exposed bed:50",Electric fishing - Bank generator or mains,Unknown,2,,,,,,139,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,46,48,,V1
2012,1131034,Red Jacks Creek,,8/12/1994,13:35,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,16,8.9,,0.4,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Fine gravel:10, Coarse gravel:50, Cobbles (64-257 mm):40","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:y","Scrub:50, Exposed bed:50",Electric fishing - Bank generator or mains,Unknown,2,,,,,,139,,,,,,,Anguilla dieffenbachii,Longfin eel,,36,FALSE,FALSE,,156,282,,V1
2012,1131034,Red Jacks Creek,,8/12/1994,13:35,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,16,8.9,,0.4,Medium,Tea coloured or brown,,,21,,,,6.9,,Riffle:100,"Fine gravel:10, Coarse gravel:50, Cobbles (64-257 mm):40","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:y","Scrub:50, Exposed bed:50",Electric fishing - Bank generator or mains,Unknown,2,,,,,,139,,,,,,,Gobiomorphus huttoni,Redfin bully,,5,FALSE,FALSE,,43,69,,V1
2013,1131034,Red Jacks Creek,,8/12/1994,14:35,NIWA,,Red Jacks Creek,Not Entered,Perennial,,914.13,Grey R,1472238,5304161,-42.404343,171.447459,12071994,40,27.7,n,u,u,,15,10,,0.5,Medium,Tea coloured or brown,,,21,,,,6.8,,Run:100,"Fine gravel:11, Coarse gravel:48, Cobbles (64-257 mm):41","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Exposed bed:50, Grass/tussock:50",Electric fishing - Bank generator or mains,Unknown,1,,,,,,154,,,,,,,Gobiomorphus hubbsi,Bluegill bully,,1,FALSE,FALSE,,75,,,V1
