Card,Month,Year,Catchment name,Fragment number,Fragment name,Catch No,Time,Locality,Observer,Altitude,Distance,Organisation,Map no,Easting,Northing,REC number,Fishing method,Passes,Length fished,Area fished
10279,7,1990,St Andrews,1491106,Unnamed stream St Andrews,702,930,Unnamed stream St Andrews,,5,1,docc,J39,2366500,5631100,13067009,gmt,,,1
10280,7,1990,St Andrews,1491106,Unnamed stream St Andrews,702,830,Unnamed stream St Andrews,,5,0,docc,J39,2366800,5631100,13067009,gmt,,,1
10281,7,1990,St Andrews,1491106,Unnamed stream St Andrews,702,900,Unnamed stream St Andrews,,5,0,docc,J39,2366900,5631100,13067009,gmt,,,1
10282,7,1990,St Andrews,1491106,Unnamed stream St Andrews,702,1015,Unnamed stream St Andrews,,5,2,docc,J39,2365500,5631500,13066987,gmt,,,1
10283,7,1990,Horseshoe Bend Stream,1491111,Horseshoe Bend Stream,705,845,Horseshoe Bend Stream,,30,8,docc,J39,2360200,5622400,13067589,gmt,,,1
10284,7,1990,Horseshoe Bend Stream,1491111,Horseshoe Bend Stream,705,930,Horseshoe Bend Stream,,30,8,docc,J39,2360100,5622500,13067577,gmt,,,1
10285,10,1990,Hook River,1491118,Waituna Stream,707.01,930,Waituna Stream tributary,,20,15,docc,J40,2359400,5610100,13068367,gmt,,,5
10286,10,1990,Morven Drain,1491126,Dog Kennel Stream,710.02,940,Dog Kennel Stream,,100,16,docc,J40,2353400,5593200,13069312,gmt,,,2
10287,11,1990,Morven Drain,1491126,Dog Kennel Stream,710.02,945,Dog Kennel Stream,,100,16,docc,J40,2353300,5593200,13069312,gmt,,,1
10288,11,1990,Morven Drain,1491126,Dog Kennel Stream,710.02,1000,Dog Kennel Stream,,110,16,docc,J40,2352900,5593100,13069313,gmt,,,1
10289,10,1991,Longbeach,1491077,Unnamed water race Tanseys Road,690,930,Unnamed stream Seabreeze,,18,1,docc,K37,2407400,5680300,13061756,gmt,,,1
10290,10,1991,Longbeach,1491077,Unnamed water race Tanseys Road,690,900,Unnamed stream Seabreeze,,23,2,docc,K37,2406800,5681100,13061756,gmt,,,1
10292,10,1993,Longbeach,1491072,Unnamed water race Fords Road,690,1000,Unnamed water race,,80,16,docc,K37,2405200,5694200,13059702,gmt,,,1
10293,10,1993,Longbeach,1491079,Unnamed water race Longbeach Road,690,1115,Unnamed stream Beachcroft,,32,5,docc,K37,2405400,5682500,13061140,gmt,,,2
10294,10,1993,Longbeach,1491077,Unnamed water race Tanseys Road,690,1205,Unnamed stream Seabreeze,,23,2,docc,K37,2406800,5681100,13061756,gmt,,,1
10295,10,1994,Opihi River,1491094,Rangatira Creek,696.024,,Rangatira Creek,,60,19,docc,J38,2366200,5666800,13063740,gmt,,,9
10296,5,1995,St Andrews,1491106,Unnamed stream St Andrews,702,,Unnamed stream St Andrews,,5,2,docc,J39,2365500,5631400,13067008,gmt,,,1
10298,11,1995,Opihi River,1491094,Rangatira Creek,696.024,,Rangatira Creek,,60,19,docc,J38,2366200,5666800,13063740,gmt,,,21
10299,12,1995,Makikihi,1491115,Unnamed stream Makikihi 3,706.5,,Unnamed pond,,50,9,docc,J40,2358400,5615300,0,gmt,,,4
10300,12,1995,Makikihi,1491115,Unnamed stream Makikihi 3,706.5,,Unnamed stream Makikihi,,50,9,docc,J40,2358500,5615300,13068058,gmt,,,3
11339,4,1990,Selwyn River,1491047,Waianiwaniwa River,680.05,1300,Waianiwaniwa River,,235,76,niwa,L35,2427500,5747600,13044629,efm,3,,117
11340,4,1990,Selwyn River,1491048,Waianiwaniwa River tributary 2,680.05,1500,Waianiwaniwa River,,325,74,niwa,L35,2428400,5747900,13044682,efm,1,,200
11367,12,1986,Selwyn River,1491033,Selwyn River tributary 3,680,1100,Selwyn River,,110,54,niwa,l36,2439300,5732200,13048988,efm,1,,150
11368,12,1986,Selwyn River,1491058,Selwyn River tributary 6,680,1245,Selwyn River, ,255,80,niwa,l35,2423600,5746300,13044957,efm,1, ,100
11382,5,1994,Hinds River,1491084,Hinds River tributary 1,691,,Clearwell Springs,,195,33,unk,K37,2388200,5702200,13058339,fyn,,,1
11973,1,2002,Waitaki River,1491139,Waitaki River tributary 2,711, ,Unnamed pond, ,85,28,niwa,j40,2339600,5590500,13523261,efp,1, ,100
12228,2,2002,Selwyn River,1491056,Selwyn water race,680.04, ,Unnamed pond Hororata Domain, ,195,79,docc,l35,2425300,5741500,13046423,unn, , ,2
12230,2,2002,Woodend,1491004,Tutaepatu Lagoon,663, ,Tutai Patu Lagoon, ,2,9,docc,m35,2486000,5764500,13039317,ntc, , ,3
14907,12,1986,Lake Ellesmere,1491064,Ellesmere stockwater race and drainage network,683,1445,Lake Ellesmere tributary, ,40,24,niwa,m36,2450200,5722100,13051914,efm,1, ,360
15401,4,1996,Longbeach,1491077,Unnamed water race Tanseys Road,690,,Unnamed stream Seabreeze,,15,1,docc,K37,2407500,5680100,13061756,utt,,,65
15403,7,1996,Pareora River,1491101,Pareora River tributary 1,701,1330,Pareora River tributary,,5,2,docc,J39,2366900,5633700,13066873,gmt,,,1
15404,7,1996,Horseshoe Bend Stream,1491111,Horseshoe Bend Stream,705,1415,Horseshoe Bend Stream,,10,5,docc,J39,2362700,5621800,13067617,gmt,,,2
15405,8,1996,Hook River,1491116,Wainono Lagoon,707,1030,Unnamed wetland,,1,11,docc,J40,2363600,5611200,13068314,gmt,,,4
15406,8,1996,Hook River,1491116,Wainono Lagoon,707,1130,Unnamed wetland,,1,11,docc,J40,2363600,5611200,13068314,gmt,,,8
15407,10,1996,Pareora River,1491105,Taiko Stream (Translocation),701.04,1000,Taiko Stream,,140,31,docc,J38,2353700,5651200,13065521,gmt,,,5
15408,12,1996,Hinds River,1491084,Hinds River tributary 1,691, ,Clearwell Springs, ,195,33,docc,k37,2388500,5702100,13058339,gmt, , ,5
15409,12,1996,Hinds River,1491088,North Branch Hinds River,691.01,,North Branch Hinds River,,280,45,docc,K36,2383500,5711200,13055716,gmt,,,2
15410,4,1997,Longbeach,1491078,Unnamed water race Grahams Road 3,690,1145,Unnamed water race,,35,5,docc,K37,2405500,5683500,13060182,gmt,,,20
15412,6,1997,Waitaki River,1491131,Mount Harris Stream,711.01,,Mt Harris Stream,,90,25,docc,J40,2348900,5593900,13522598,gmt,,,24
15413,9,1997,Washdyke Creek,1491100,Papaka Stream 2,698.02,1100,Papaka Stream,,50,14,docc,J38,2362900,5654500,13065232,gmt,,,1
15414,1,1998,Makikihi,1491113,Unnamed stream Makikihi 1,706.5,,Unnamed pond Makikihi,,15,3,docc,J40,2362100,5614900,0,gmt,,,11
15415,6,1998,Morven Drain,1491123,Unnamed stream Morven 1,710,1300,Unnamed stream Morven,,10,9,docc,J40,2361800,5598200,13069095,gmt,,,1
15416,8,1998,Waitaki River,1491130,Waikakahi Stream,711.01,1130,Unnamed pond,,90,25,docc,J40,2350500,5593500,13522703,gmt,,,23
15417,8,1998,Waitaki River,1491127,Whitneys Creek,711,940,Whitneys Creek,,60,17,docc,J40,2352500,5591300,13522972,gmt,,,1
15418,3,2000,Longbeach,1491081,Unnamed pond Willowby (Translocation),690,840,Unnamed wetland,,70,15,docc,K37,2404300,5691200,13060187,oth,,,
15420,2,2002,Lowcliffe,1491093,Unnamed wetland Wairuna,692,900,Unnamed drain Wairuna,,12,2,docc,K38,2399400,5676200,13062601,utt,,,12
15421,2,2002,Ashburton River,1491071,Ashburton River tributary 2 (Translocation),688,,Unnamed wetland,,160,35,docc,K37,2401600,5708700,0,oth,,,
16002,2,2003,Ashburton River,1491067,Unnamed stock water race Lower Beach Road,688,,Unnamed lake,,5,0,docc,L37,2413800,5683000,0,ncn,,,4
16806,9,2002,Selwyn River,1491038,Hororata River tributary 4,680.04,1300,Hororata River tributary,,155,67,docc,L36,2430700,5737100,13047681,gmt,,,6
16807,10,2002,Selwyn River,1491042,Cordys Stream,680.04,1030,Cordys Stream,,190,79,docc,L35,2424500,5741000,13046545,gmt,,,4
16808,10,2002,Selwyn River,1491043,Hororata River 2,680.04,1120,Hororata River,,190,79,docc,L35,2424500,5740700,13046669,gmt,,,4
16809,10,2002,Selwyn River,1491043,Hororata River 2,680.04,1130,Hororata River,,190,79,docc,L35,2424100,5740600,13046669,gmt,,,4
16815,10,2002,Selwyn River,1491043,Hororata River 2,680.04,1415,Unnamed pond, ,185,78,docc,l35,2424700,5740200,13046863,gmt, , ,6
16816,11,2002,Selwyn River,1491042,Cordys Stream,680.04,1100,Cordys Stream,,180,77,docc,L35,2425500,5740100,13046852,efp,1,,50
16817,11,2002,Selwyn River,1491043,Hororata River 2,680.04,1400,Hororata River,,185,78,docc,L35,2425000,5740300,13046669,efp,1,,200
16818,9,2002,Selwyn River,1491038,Hororata River tributary 4,680.04,1500,Hororata River tributary,,155,67,docc,L36,2430800,5736800,13047681,gmt,,,2
16819,9,2002,Selwyn River,1491038,Hororata River tributary 4,680.04,1500,Hororata River tributary,,148,67,docc,L36,2431100,5736400,13047935,gmt,,,2
16820,9,2002,Selwyn River,1491038,Hororata River tributary 4,680.04,1300,Hororata River tributary, ,148,66,docc,l36,2431400,5736300,13047582,gmt, , ,2
16821,9,2002,Selwyn River,1491038,Hororata River tributary 4,680.04,1400,Hororata River tributary,,150,63,docc,L36,2431200,5736900,13047582,gmt,,,2
16822,9,2002,Selwyn River,1491038,Hororata River tributary 4,680.04,1600,Hororata River tributary,,160,68,docc,L36,2430800,5737700,13047231,gmt,,,2
16823,9,2002,Selwyn River,1491038,Hororata River tributary 4,680.04,1530,Unnamed pond,,150,68,docc,L36,2430500,5736300,0,gmt,,,2
16824,9,2002,Selwyn River,1491038,Hororata River tributary 4,680.04,1330,Hororata River tributary,,155,67,docc,L36,2430700,5736600,13047935,gmt,,,2
16825,9,2002,Selwyn River,1491038,Hororata River tributary 4,680.04,1200,Hororata River tributary,,150,67,docc,L36,2431000,5736300,13047935,gmt,,,2
16826,9,2002,Selwyn River,1491038,Hororata River tributary 4,680.04,1130,Hororata River tributary,,148,66,docc,L36,2431400,5736200,13048015,gmt,,,2
16827,9,2002,Selwyn River,1491040,Hororata River tributary 6,680.04,,Unnamed pond,,158,70,docc,L36,2429600,5737200,0,gmt,,,4
17129,5,2003,Selwyn River,1491040,Hororata River tributary 6,680.04,1000,Hororata River tributary,,165,72,docc,L36,2428600,5738200,13047054,gmt,,,4
17130,5,2003,Selwyn River,1491040,Hororata River tributary 6,680.04,1010,Hororata River tributary, ,165,72,docc,l36,2428500,5738100,13047054,gmt, , ,2
17134,5,2003,Selwyn River,1491041,Hororata River 1,680.04,1330,Hororata River,,175,74,docc,L36,2426900,5738800,13047171,gmt,,,4
17140,5,2003,Selwyn River,1491057,Coalgate water race,680,951,Selwyn River tributary,,140,63,docc,L36,2434100,5736200,13048029,gmt,,,2
17142,5,2003,Selwyn River,1491034,Selwyn River tributary 4,680.04,1115,Hororata River,,120,58,docc,L36,2436000,5733200,13048873,gmt,,,4
17143,5,2003,Selwyn River,1491056,Selwyn water race,680.04,1200,Hororata River tributary, ,170,70,docc,l36,2429200,5738900,13047173,gmt, , ,2
17144,5,2003,Selwyn River,1491039,Hororata River tributary 5,680.04,1215,Hororata River tributary,,155,69,docc,L36,2429400,5736500,13047883,gmt,,,2
17145,5,2003,Selwyn River,1491036,Hororata River tributary 2,680.04,1345,Hororata River,,140,65,docc,L36,2432100,5735300,13048252,gmt,,,8
17146,6,2003,Selwyn River,1491059,Wairiri Stream,680.07,1030,Hall Stream tributary,,300,89,docc,l35,2416000,5744100,13045509,gmt,,,10
17147,6,2003,Selwyn River,1491059,Wairiri Stream,680.07,1145,Wairiri Stream tributary,,295,89,docc,L35,2416200,5742700,13046082,gmt,,,2
17148,6,2003,Selwyn River,1491060,Glendore Stream,680.08,1400,Unnamed pond Steventon,,330,89,docc,L35,2417600,5750600,13043753,gmt,,,6
17149,6,2003,Selwyn River,1491060,Glendore Stream,680.08,1500,Glendore Stream tributary,,320,89,docc,L35,2417800,5749900,13043940,gmt,,,2
17150,6,2003,Selwyn River,1491060,Glendore Stream,680.08,1510,Unnamed pond Cleathings Valley,,320,88,docc,L35,2417900,5749700,0,gmt,,,4
17181,7,1997,Ashley River,1491002,Taranaki Stream tributary wetland (pre Pegasus town),662,,Unnamed wetland,,2,3,niwa,M35,2486500,5767000,13038264,ntc,,,
17282,6,2003,Selwyn River,1491040,Hororata River tributary 6,680.04,1300,Hororata River tributary, ,165,72,docc,l36,2428500,5738300,13047054,gmt, , ,5
17283,6,2003,Selwyn River,1491040,Hororata River tributary 6,680.04,1315,Hororata River tributary,,165,72,docc,L36,2428300,5738500,13047054,gmt,,,9
19515,3,2004,Waitaki River,1491130,Waikakahi Stream,711.01, ,Unnamed pond, ,80,25,docc,j40,2350500,5593700,13522631,sen, , ,1
19519,3,2004,Selwyn River,1491056,Selwyn water race,680.04,,Unnamed pond,,190,79,docc,L35,2425400,5741300,13046423,ncn,,,3
19686,2,2001,Harts Creek,1491064,Ellesmere stockwater race and drainage network,682,1100,Harts Creek tributary, ,35,19,crc,m36,2451700,5719300,13052924,efm,3, ,20
20824,1,2003,Waitaki River,1491134,Waitaki River tributary wetland 1,711,1000,Unnamed wetland,,15,6,niwa,J41,2359300,5584300,0,efp,1,,10
20901,6,2003,Selwyn River,1491057,Coalgate water race,680,945,Selwyn River oxbow,,135,61,docc,L36,2434300,5735400,0,gmt,,,4
20902,6,2003,Selwyn River,1491036,Hororata River tributary 2,680.04,1100,Hororata River tributary,,140,64,docc,L36,2432100,5735000,13048476,gmt,,,6
20903,6,2003,Selwyn River,1491036,Hororata River tributary 2,680.04,1200,Hororata River tributary,,140,64,docc,L36,2432400,5735200,13048476,gmt,,,2
20905,6,2003,Selwyn River,1491035,Hororata River tributary 1,680.04,1245,Hororata River,,135,62,docc,L36,2433100,5734300,13048284,gmt,,,2
20913,5,2004,Selwyn River,1491056,Selwyn water race,680.04,1000,Unnamed water race Thwaites Road, ,205,79,docc,l35,2425600,5742200,0,gmt, , ,4
20916,5,2004,Selwyn River,1491056,Selwyn water race,680.04,1100,Unnamed water race Struie Road, ,195,73,docc,l35,2428200,5741400,0,gmt, , ,4
20917,5,2004,Selwyn River,1491056,Selwyn water race,680.04,1110,Unnamed water race Struie Road, ,180,72,docc,l35,2428900,5740100,0,gmt, , ,4
20920,5,2004,Selwyn River,1491057,Coalgate water race,680,1025,Unnamed water race Hawkins Road,,145,64,docc,L36,2433600,5736900,0,gmt,,,4
20921,5,2004,Selwyn River,1491057,Coalgate water race,680,1050,Unnamed water race Warren Road,,145,63,docc,L36,2433900,5736700,0,gmt,,,4
20945,8,2004,Lake Ellesmere,1491039,Hororata River tributary 5,683,1125,Unnamed water race Dunsandel Road, ,155,51,docc,l36,2430000,5734900,13048275,gmt, , ,4
20946,8,2004,Lake Ellesmere,1491039,Hororata River tributary 5,683,1100,Unnamed water race Dunsandel Road,,155,51,docc,L36,2429600,5735400,13048234,gmt,,,4
20947,8,2004,Lake Ellesmere,1491039,Hororata River tributary 5,683,1135,Unnamed water race Dunsandel Road, ,150,55,docc,l36,2431500,5733300,0,gmt, , ,4
20948,8,2004,Lake Ellesmere,1491039,Hororata River tributary 5,683,1148,Unnamed water race Wrights Road, ,135,53,docc,l36,2433900,5732600,0,gmt, , ,4
22554,5,2006,Selwyn River,1491045,Blacks Stream,680.05,1154,Blacks Stream,,245,84,docc,L35,2431147,5750774,13043550,gmt,,,19
22961,3,2007,Selwyn River,1491047,Waianiwaniwa River,680.05,1314,Waianiwaniwa River,,265,92,docc,L35,2427613,5753446,13042641,ef,1,,40
23626,10,2006,Pareora River,1491103,Pareora River tributary 3,701,day,Pareora River tributary,,55,9,doco,J39,2361596,5636960,0,efp,1,,15
23707,3,2007,Selwyn River,1491054,Waianiwaniwa River tributary 7,680.05,1230,Waianiwaniwa River tributary, ,255,91,docn,l35,2427726,5752523,13042988,ef,1, , 
23708,4,2007,Selwyn River,1491050,Waianiwaniwa River tributary 4,680.05,1000,Oyster Gully,,240,87,docc,L35,2425688,5749728,13044008,efm,1,,
23709,4,2007,Selwyn River,1491051,Waianiwaniwa River tributary 5,680.05,1027,Oyster Gully tributary, ,235,87,docc,l35,2426017,5749979,13043881,efm,1, , 
23710,4,2007,Selwyn River,1491052,Waianiwaniwa River tributary 6,680.05,1101,Waianiwaniwa River tributary,,250,88,docc,L35,2426776,5750650,13043608,efm,1,,60
23711,4,2007,Selwyn River,1491047,Waianiwaniwa River,680.05,1140,Waianiwaniwa River, ,295,95,docc,l35,2424729,5753571,13042640,efm,1, , 
24871,5,2003,Waitaki River,1491134,Waitaki River tributary wetland 1,711,1110,Unnamed pond,,15,6,doco,J41,2359300,5584300,0,efp,1,,
26303,3,2005,Waimakariri River,1491021,Mounseys Stream,664.063,1400,Mounseys Stream, ,308,65,oas,l35,2435300,5768400,13038062,gmt, , ,2
26304,3,2005,Waimakariri River,1491026,Mounseys Stream tributary 13,664.063,,Mounseys Stream tributary,,310,65,oas,L35,2435100,5768100,0,gmt,,,3
26305,3,2005,Waimakariri River,1491020,Mounseys Stream tributary 8,664.063,,Mounseys Stream tributary,,310,64,oas,L35,2435500,5768700,13038071,gmt,,,2
26306,3,2005,Waimakariri River,1491026,Mounseys Stream tributary 13,664.063,1420,Mounseys Stream tributary,,310,65,oas,L35,2434900,5768300,13038133,gmt,,,3
26307,3,2005,Waimakariri River,1491020,Mounseys Stream tributary 8,664.063,,Mounseys Stream tributary,,308,64,oas,L35,2435700,5768300,13038071,gmt,,,3
26308,3,2005,Waimakariri River,1491026,Mounseys Stream tributary 13,664.063,1430,Mounseys Stream tributary,,310,65,oas,L35,2435000,5768300,13038152,gmt,,,3
26309,3,2005,Waimakariri River,1491021,Mounseys Stream,664.063, ,Mounseys Stream tributary, ,305,64,oas,l35,2435600,5768000,0,gmt, , ,2
26310,3,2005,Waimakariri River,1491017,Mounseys Stream tributary 5,664.063,1430,Mounseys Stream tributary, ,310,64,oas,l35,2435900,5768500,13037706,gmt, , ,2
26311,3,2005,Waimakariri River,1491026,Mounseys Stream tributary 13,664.063,1420,Mounseys Stream wetland,,310,64,oas,L35,2435300,5768000,0,gmt,,,3
26313,10,2004,Waimakariri River,1491007,Cust River tributary,664.044, ,Cust River tributary, ,240,53,docc,l35,2443936,5768446,13037933,gmt, , ,5
26320,10,2004,Selwyn River,1491048,Waianiwaniwa River tributary 2,680.05,1016,Waianiwaniwa River tributary,,235,84,docc,L35,2428009,5747811,13044565,gmt,,,3
26321,10,2004,Selwyn River,1491047,Waianiwaniwa River,680.05,944,Waianiwaniwa River,,235,84,docc,L35,2427473,5747792,13044398,gmt,,,30
26322,10,2004,Selwyn River,1491046,Waianiwaniwa River tributary 1,680.05,1035,Waianiwaniwa River tributary,,230,85,docc,L35,2428607,5747980,13044544,gmt,,,10
26355,10,2004,Selwyn River,1491046,Waianiwaniwa River tributary 1,680.05,1138,Waianiwaniwa River, ,220,82,docc,l35,2429292,5747397,13044682,efp,1, , 
26356,10,2004,Selwyn River,1491045,Blacks Stream,680.05,1314,Blacks Stream wetland, ,255,86,docc,l35,2430772,5751938,13043015,gmt, , ,10
26357,10,2004,Selwyn River,1491045,Blacks Stream,680.05,1330,Blacks Stream, ,255,85,docc,l35,2430974,5751694,13043304,gmt, , ,15
26389,2,2003,Waimakariri River,1491026,Mounseys Stream tributary 13,664.063,1111,Mounseys Stream tributary,,310,65,oas,L35,2434947,5768262,13038152,unk,,,
26406,10,2004,Hinds River,1491088,North Branch Hinds River,691.01, ,North Branch Hinds River, ,265,43,docc,k36,2383843,5710101,9,efp,1, ,70
26407,10,2004,Hinds River,1491088,North Branch Hinds River,691.01, ,North Branch Hinds River, ,265,43,docc,k36,2383843,5710101,9,efp,1, ,50
26410,2,2002,Ashburton River,1491068,Ashburton River tributary drain,688,,Ashburton River tributary,,55,11,doch,L37,2411610,5692112,13059962,stn,,,3
26545,10,2005,Waitaki River,1491135,Waitaki River tributary wetland 2,711,night,Unnamed wetland,,25,8,doco,H41,2356873,5585099,0,gmt,,,1
26546,10,2005,Waitaki River,1491135,Waitaki River tributary wetland 2,711,night,Unnamed wetland,,25,8,doco,J41,2356805,5585058,0,gmt,,,
26643,10,2005,Waitaki River,1491135,Waitaki River tributary wetland 2,711,,Unnamed pond,,15,8,doco,J41,2356805,5585058,0,gmt,,,7
26647,10,2005,Waitaki River,1491136,Waitaki River tributary wetland 3,711, ,Unnamed wetland, ,25,9,doco,j41,2356395,5585143,0,gmt, , ,5
26649,10,2005,Waitaki River,1491136,Waitaki River tributary wetland 3,711, ,Unnamed pond, ,25,9,doco,j41,2356056,5585112,0,gmt, , ,3
26650,10,2005,Waitaki River,1491136,Waitaki River tributary wetland 3,711,,Unnamed pond,,25,9,doco,J41,2356157,5585123,0,gmt,,,2
26651,10,2005,Waitaki River,1491136,Waitaki River tributary wetland 3,711,,Unnamed pond,,25,9,doco,J41,2356161,5585321,0,gmt,,,2
26652,10,2005,Waitaki River,1491136,Waitaki River tributary wetland 3,711,,Unnamed pond,,25,9,doco,J41,2356182,5585327,0,gmt,,,2
26657,10,2005,Waitaki River,1491137,Waitaki River tributary wetland 4,711, ,Unnamed pond, ,35,10,doco,j41,2354729,5585541,0,gmt, , ,3
